author1,title1,joined,centend,centstart,language,number,author0,title0
demetrius sagalassensis,fragments,demetrius sagalassensis:fragments,,,Greek,4331,,
demetrius salaminius,fragments,demetrius salaminius:fragments,,,Greek,4332,,
demochares,fragments,demochares:fragments,-3,-4,Greek,4336,,
democritus,fragments,democritus:fragments,-4,-5,Greek,4338,,
democritus ephesius,fragments,democritus ephesius:fragments,-3,-3,Greek,4339,,
demodamus halicarnassensis,fragments,demodamus halicarnassensis:fragments,-3,-4,Greek,4341,,
demon atheniensis,fragments,demon atheniensis:fragments,-3,-4,Greek,4344,,
demonax tragicus,fragments,demonax tragicus:fragments,,,Greek,4345,,
demosthenes,against androtion,demosthenes:against androtion,-4,-4,Greek,4349,,
demosthenes,against aristocrates,demosthenes:against aristocrates,-4,-4,Greek,4354,,
demosthenes,against aristogiton 1,demosthenes:against aristogiton 1,-4,-4,Greek,4355,,
demosthenes,against aristogiton 2,demosthenes:against aristogiton 2,-4,-4,Greek,4356,,
demosthenes,against boeotus 1,demosthenes:against boeotus 1,-4,-4,Greek,4357,,
demosthenes,against boeotus 2,demosthenes:against boeotus 2,-4,-4,Greek,4358,,
demosthenes,against conon,demosthenes:against conon,-4,-4,Greek,4361,,
demosthenes,against eubulides,demosthenes:against eubulides,-4,-4,Greek,4363,,
demosthenes,against evergus and mnesibulus,demosthenes:against evergus and mnesibulus,-4,-4,Greek,4364,,
demosthenes,against lacritus,demosthenes:against lacritus,-4,-4,Greek,4365,,
demosthenes,against leochares,demosthenes:against leochares,-4,-4,Greek,4366,,
demosthenes,against leptines,demosthenes:against leptines,-4,-4,Greek,4367,,
demosthenes,against macartatus,demosthenes:against macartatus,-4,-4,Greek,4368,,
demosthenes,against meidias,demosthenes:against meidias,-4,-4,Greek,4369,,
demosthenes,against nausimachus,demosthenes:against nausimachus,-4,-4,Greek,4370,,
demosthenes,against neaera,demosthenes:against neaera,-4,-4,Greek,4371,,
demosthenes,against olympiodorus,demosthenes:against olympiodorus,-4,-4,Greek,4373,,
demosthenes,against pantaenetus,demosthenes:against pantaenetus,-4,-4,Greek,4376,,
demosthenes,against phaenippus,demosthenes:against phaenippus,-4,-4,Greek,4377,,
demosthenes,against polycles,demosthenes:against polycles,-4,-4,Greek,4379,,
demosthenes,against stephanus 1,demosthenes:against stephanus 1,-4,-4,Greek,4381,,
demosthenes,against theocrines,demosthenes:against theocrines,-4,-4,Greek,4383,,
demosthenes,against timotheus,demosthenes:against timotheus,-4,-4,Greek,4384,,
demosthenes,prooemia,demosthenes:prooemia,-4,-4,Greek,4387,,
demosthenes,for phormio,demosthenes:for phormio,-4,-4,Greek,4388,,
demosthenes,for the megalopolitans,demosthenes:for the megalopolitans,-4,-4,Greek,4389,,
demosthenes,funeral oration,demosthenes:funeral oration,-4,-4,Greek,4390,,
demosthenes,against timocrates,demosthenes:against timocrates,-4,-4,Greek,4391,,
demosthenes,letters,demosthenes:letters,-4,-4,Greek,4392,,
demosthenes,olynthiac 1,demosthenes:olynthiac 1,-4,-4,Greek,4393,,
demosthenes,olynthiac 2,demosthenes:olynthiac 2,-4,-4,Greek,4394,,
demosthenes,on organization,demosthenes:on organization,-4,-4,Greek,4396,,
demosthenes,on the accession of alexander,demosthenes:on the accession of alexander,-4,-4,Greek,4397,,
demosthenes,on the chersonese,demosthenes:on the chersonese,-4,-4,Greek,4398,,
demosthenes,on the crown,demosthenes:on the crown,-4,-4,Greek,4399,,
demosthenes,on the false embassy,demosthenes:on the false embassy,-4,-4,Greek,4400,,
demosthenes,on the liberty of the rhodians,demosthenes:on the liberty of the rhodians,-4,-4,Greek,4402,,
demosthenes,on the peace,demosthenes:on the peace,-4,-4,Greek,4404,,
demosthenes,on the trierarchic crown,demosthenes:on the trierarchic crown,-4,-4,Greek,4405,,
demosthenes,philip,demosthenes:philip,-4,-4,Greek,4406,,
demosthenes,second philippic,demosthenes:second philippic,-4,-4,Greek,4408,,
demosthenes,third philippic,demosthenes:third philippic,-4,-4,Greek,4409,,
demosthenes,fourth philippic,demosthenes:fourth philippic,-4,-4,Greek,4410,,
demosthenes,prooemia,demosthenes:prooemia,-4,-4,Greek,4411,,
demosthenes,orations,demosthenes:orations,-4,-4,Greek,4413,,
demosthenes bithynius,fragments,demosthenes bithynius:fragments,-1,-2,Greek,4415,,
demosthenes ophthalmicus,fragments,demosthenes ophthalmicus:fragments,1,-1,Greek,4416,,
dexippus,fragments,dexippus:fragments,3,,Greek,4423,,
dexippus,in aristotelis categorias commentarium,dexippus:in aristotelis categorias commentarium,4,4,Greek,4424,,
diadochus of photice,capita centum de perfectione spirituali,diadochus of photice:capita centum de perfectione spirituali,5,4,Greek,4429,,
diadochus of photice,sermo de ascensione,diadochus of photice:sermo de ascensione,5,4,Greek,4431,,
diagoras of melos,fragments,diagoras of melos:fragments,-5,-5,Greek,4433,,
dicaearchus messenius,fragments,dicaearchus messenius:fragments,-3,-4,Greek,4434,,
dicaearchus messenius,fragments,dicaearchus messenius:fragments,-3,-4,Greek,4435,,
dicaeogenes tragicus,fragments,dicaeogenes tragicus:fragments,-4,-4,Greek,4436,,
dictys,interpres dictyos cretensis,dictys:interpres dictyos cretensis,,,Latin,4438,,
didymus,in demosthenem,didymus:in demosthenem,-1,-1,Greek,4441,,
dieuchidas megarensis 4. jh. v. chr.,fragments,dieuchidas megarensis 4. jh. v. chr.:fragments,,,Greek,4444,,
justinian,digesta,justinian:digesta,6,6,Greek,4445,,
dinarchus,fragments,dinarchus:fragments,-3,-4,Greek,4446,,
dinarchus,fragments,dinarchus:fragments,-3,-4,Greek,4447,,
